ID številka poroèanega procesnega dejanja;Število dni od ovadbe do procesnega dejanja;Enolièna ID številka državnega tožilca;Enolièna ID številka kaznivega dejanja;Procesno dejanje;Podvojeni vnosi z ID poroèanega procesnega dejanja prve pojavitve
14432720;59;;;D0073;1
14437581;59;;;D0073;1
13712772;148;;;D0073;1
14424597;83;;;D0073;1
13927812;49;;;D0073;1
13861643;99;;;D0073;1
14315621;188;;;D0073;1
13968418;38;;;D0073;1
13976500;95;;;D0073;1
14312003;53;;;D0073;1
14376413;133;;;D0073;1
13749333;1012;;;D0073;1
14009918;155;;;D0073;1
14105024;800;;;D0073;1
13492138;112;;;D0073;1
13534667;58;;;D0073;1
13586528;0;;;D0073;1
14271910;35;;;D0073;1
13622475;282;;;D0073;1
14196790;73;;;D0073;1
14158653;50;;;D0073;1
13508755;38;;;D0073;1
14021524;0;;;D0073;1
14022571;1;;;D0073;1
14158369;177;;;D0073;1
13976570;124;;;D0073;1
13732065;718;;;D0073;1
14315426;93;;;D0073;1
14155325;168;;;D0073;1
14366290;883;;;D0073;1
13911569;102;;;D0074;1
14405891;23;;;D0074;1
13542374;350;;;D0074;1
13632305;163;;;D0074;1
13676547;260;;;D0074;1
14193860;146;;;D0074;1
13804150;104;;;D0074;1
14079111;48;;;D0074;1
13846335;50;;;D0074;1
14271043;675;;;D0074;1
13483622;67;;;D0074;1
13846177;78;;;D0074;1
14170210;131;;;D0074;1
13676852;183;;;D0074;1
13861316;78;;;D0074;1
13932727;216;;;D0074;1
13766489;96;;;D0074;1
14408718;34;;;D0074;1
14317333;47;;;D0074;1
14241656;57;;;D0074;1
13771148;92;;;D0074;1
14366458;270;;;D0074;1
13578748;77;;;D0074;1
13487500;62;;;D0074;1
13483622;67;;;D0074;1
14255805;26;;;D0074;1
13911569;102;;;D0074;1
13629924;102;;;D0074;1
14407866;52;;;D0074;1
13928167;107;;;D0074;1
13466663;28;;;D0074;1
13846335;50;;;D0074;1
13578748;77;;;D0074;1
13932676;155;;;D0074;1
13766446;91;;;D0074;1
13927783;42;;;D0074;1
14056346;464;;;D0074;1
13947953;56;;;D0074;1
14027394;363;;;D0074;1
14365010;21;;;D0074;1
13528021;99;;;D0074;1
14056346;8;;;D0074;1
14241543;123;;;D0074;1
13846322;106;;;D0074;1
14027394;365;;;D0074;1
13999989;91;;;D0074;1
13576179;319;;;D0074;1
13631983;48;;;D0074;1
14149032;112;;;D0074;1
14347232;17;;;D0074;1
14408020;202;;;D0074;1
13803120;116;;;D0074;1
13849461;124;;;D0074;1
14182482;189;;;D0074;1
14401385;193;;;D0074;1
13846291;80;;;D0074;1
14203880;91;;;D0074;1
13928141;195;;;D0074;1
13872799;105;;;D0074;1
13963124;43;;;D0074;1
14149032;112;;;D0074;1
13846345;50;;;D0074;1
14286199;91;;;D0074;1
13759886;61;;;D0074;1
14376358;43;;;D0074;1
14432691;107;;;D0074;1
13483622;67;;;D0074;1
13667514;196;;;D0074;1
14212183;25;;;D0074;1
13911569;102;;;D0074;1
13766446;91;;;D0074;1
13749233;101;;;D0074;1
14057299;14;;;D0074;1
14436974;303;;;D0074;1
