ID številka poroèanega procesnega dejanja;Število dni od ovadbe do procesnega dejanja;Enolièna ID številka državnega tožilca;Enolièna ID številka kaznivega dejanja;Procesno dejanje;Podvojeni vnosi z ID poroèanega procesnega dejanja prve pojavitve
16282817;19;20241;41139938;D0014;1
15849048;2528;20273;30335219;D1469;1
16116573;1082;20103;40775107;D1469;1
16614059;75;20241;41151672;D0098;1
16910067;1412;21001;40754313;D3151;1
16917927;1415;21001;40754178;D0073;1
16339924;177;20241;41085372;D0003;1
15929970;1165;20241;40727412;D0074;1
15860381;1880;20221;40500990;D1469;1
16762379;1502;20241;40711208;D0003;1
15875708;280;20261;41002292;D1460;1
16673240;NULL;20261;41178787;D0003;1
15997156;390;20261;40977470;D5092;1
16096703;NULL;20273;41171777;D1317;1
15968710;78;20241;41078449;D1469;1
16776502;130;20067;41152050;D1279;1
16790972;96;20241;41163751;D0073;1
16308156;575;20103;40949918;D1469;1
16738028;NULL;20261;41145648;D0003;1
16308730;304;20241;41040415;D0003;1
16727296;243;20273;41106840;D0966;1
16783591;3616;20241;30338218;D0003;1
15891472;NULL;20043;40922218;D0020;1
16621255;47;20241;41177878;D0014;1
16701519;8789;20223;30139828;D0003;1
15954735;522;20273;41003608;D1469;1
16112247;NULL;20749;41086045;D0003;1
16929027;3540;20223;30097831;D0003;1
15931313;603;20241;40931077;D0003;1
16198482;763;20241;40877372;D5092;1
16375633;815;20241;40877376;D5092;1
16835744;276;20261;41108583;D0073;1
16645554;2;20241;41178917;D0003;1
16224292;1470;20067;40949277;D0003;1
16832311;1498;20241;40947107;D0094;1
16701494;9045;21325;30140187;D0003;1
16703553;8719;20223;30139942;D0003;1
16158758;225;20067;41045243;D0003;1
15896885;2214;20223;30334098;D0003;1
16190886;323;20103;41020583;D1177;1
16419520;49;20103;41138703;D0003;1
16866652;76;20273;41174860;D0073;1
16747800;113;20241;41154917;D0003;1
16760565;1719;20221;40645410;D0003;1
17007661;830;20273;41216869;D5092;1
16098343;NULL;20241;41111982;D1313;1
16792479;338;21001;41084311;D0003;1
16150649;1527;20273;40636890;D1469;1
